区域名称,阵风（级）,能见度（公里）,最大湿度（百分比）,风向,紫外线（指数）,最低能见度（公里）,浪高(米),降雨量（毫米）,阵风风向,湿度（百分比）,最低温度（摄氏度）,风力（级）,最高温度（摄氏度）
6,5,20,92,8,6,5.0,0.5,9.0,2,92,25,2,28
6,4,20,90,2,6,5.0,0.5,0.0,2,75,25,3,29
6,4,20,90,2,6,5.0,0.5,0.0,2,70,26,3,30
6,5,20,85,2,6,5.0,0.5,0.0,2,65,26,3,31
6,5,20,85,2,6,5.0,1.25,0.0,2,65,26,3,31
7,5,20,92,8,6,5.0,0.5,9.0,2,92,25,2,28
7,4,20,90,2,6,5.0,0.5,0.0,2,75,25,3,29
7,4,20,90,2,6,5.0,0.5,0.0,2,70,26,3,30
7,5,20,85,2,6,5.0,0.5,0.0,2,65,26,3,31
7,5,20,85,2,6,5.0,1.25,0.0,2,65,26,3,31
2,4,20,90,2,6,5.0,1.25,0.0,2,75,25,3,29
2,4,20,90,2,6,5.0,1.25,0.0,2,70,26,3,30
2,4,20,85,2,6,5.0,1.25,0.0,2,65,26,3,31
2,4,20,90,5,5,3.0,1.25,0.0,5,70,26,3,31
3,4,20,90,2,6,5.0,1.25,0.0,2,75,25,3,29
3,4,20,90,2,6,5.0,1.25,0.0,2,70,26,3,30
3,4,20,85,2,6,5.0,1.25,0.0,2,65,26,3,31
3,4,20,90,5,5,3.0,1.25,0.0,5,70,26,3,31
4,4,20,90,2,6,5.0,1.25,0.0,2,75,25,3,29
4,4,20,90,2,6,5.0,1.25,0.0,2,70,26,3,30
4,4,20,85,2,6,5.0,1.25,0.0,2,65,26,3,31
4,5,20,90,5,5,3.0,1.25,0.0,5,70,26,3,31
5,4,20,90,2,6,5.0,0.5,0.0,2,75,25,3,29
5,4,20,90,2,6,5.0,0.5,0.0,2,70,26,3,30
5,4,20,85,2,6,5.0,0.5,0.0,2,65,26,3,31
5,4,20,90,5,6,5.0,1.25,0.0,5,70,26,3,31
6,4,20,90,2,6,5.0,0.5,0.0,2,75,25,3,29
6,4,20,90,2,6,5.0,0.5,0.0,2,70,26,3,30
6,4,20,85,2,6,5.0,0.5,0.0,2,65,26,3,31
6,4,20,90,5,6,5.0,1.25,0.0,5,70,26,3,31
7,4,20,90,2,6,5.0,0.5,0.0,2,75,25,3,29
7,4,20,90,2,6,5.0,0.5,0.0,2,70,26,3,30
7,4,20,85,2,6,5.0,0.5,0.0,2,65,26,3,31
7,5,20,90,5,6,5.0,1.25,0.0,5,70,26,3,31
2,5,20,90,2,6,10.0,0.1,0.0,2,70,25,3,29
2,5,20,85,2,6,10.0,0.5,0.0,2,65,25,3,30
3,4,20,90,2,6,10.0,0.1,0.0,2,70,25,3,29
3,4,20,85,2,6,10.0,0.1,0.0,2,65,25,3,30
3,4,20,85,2,6,10.0,0.1,0.0,2,65,25,3,30
3,4,20,90,5,6,10.0,0.1,0.0,5,70,25,3,30
4,4,20,90,2,6,10.0,0.1,0.0,2,70,25,3,29
4,4,20,85,2,6,10.0,0.1,0.0,2,65,25,3,30
4,4,20,85,2,6,10.0,0.1,0.0,2,65,25,3,30
4,4,20,90,5,6,10.0,0.1,0.0,5,70,25,3,30
5,4,20,90,2,6,10.0,0.1,0.0,2,70,25,3,29
5,4,20,85,2,6,10.0,0.1,0.0,2,65,25,3,30
5,4,20,85,2,6,10.0,0.1,0.0,2,65,25,3,30
5,4,20,90,5,6,10.0,0.1,0.0,5,70,25,3,30
6,4,20,90,2,6,10.0,0.1,0.0,2,70,25,3,29
6,4,20,85,2,6,10.0,0.1,0.0,2,65,25,3,30
6,4,20,85,2,6,10.0,0.1,0.0,2,65,25,3,30
6,4,20,90,5,6,10.0,0.1,0.0,5,70,25,3,30
7,4,20,90,2,6,10.0,0.1,0.0,2,70,25,3,29
7,4,20,85,2,6,10.0,0.1,0.0,2,65,25,3,30
7,4,20,85,2,6,10.0,0.1,0.0,2,65,25,3,30
7,4,20,90,5,6,10.0,0.1,0.0,5,70,25,3,30
2,5,20,85,2,6,10.0,0.5,1.0,2,65,25,3,27
2,5,20,85,2,6,10.0,0.5,0.0,2,65,25,3,28
2,5,20,90,5,6,10.0,0.5,1.0,5,70,25,3,28
2,5,20,90,5,6,10.0,0.5,2.0,5,70,25,3,28
3,5,20,85,2,6,10.0,0.5,1.0,2,65,25,3,27
3,5,20,85,2,6,10.0,0.5,0.0,2,65,25,3,29
3,5,20,90,5,6,10.0,0.5,1.0,5,70,25,3,28
3,5,20,90,5,6,10.0,0.5,2.0,5,70,24,3,27
4,5,20,85,2,6,10.0,0.5,1.0,2,65,25,3,27
4,5,20,85,2,6,10.0,0.5,0.0,2,65,25,3,29
4,5,20,90,5,6,10.0,0.5,1.0,5,70,25,3,28
4,5,20,90,5,6,10.0,0.5,2.0,5,70,25,3,28
5,5,20,85,2,6,10.0,0.5,0.0,2,65,25,3,27
5,5,20,85,2,6,10.0,0.5,1.0,2,65,25,3,29
5,5,20,90,5,6,10.0,0.5,1.0,5,70,25,3,28
5,5,20,90,5,6,10.0,0.5,4.0,5,70,25,3,27
6,5,20,85,2,6,10.0,0.5,2.0,2,65,25,3,27
6,5,20,85,2,6,10.0,0.5,1.0,2,65,25,3,29
6,5,20,90,5,6,10.0,0.5,1.0,5,70,25,3,28
6,5,20,90,5,6,10.0,0.5,2.0,5,70,25,3,27
7,5,20,85,2,6,10.0,0.5,2.0,2,65,25,3,28
7,5,20,85,2,6,10.0,0.5,2.0,2,65,25,3,30
7,5,20,90,5,6,10.0,0.5,1.0,5,70,25,3,30
7,5,20,90,5,6,10.0,0.5,1.0,5,70,25,3,29
2,4,25,85,2,6,15.0,0.5,0.0,2,70,24,3,30
2,4,25,85,5,6,15.0,0.5,0.0,5,70,24,3,30
2,4,25,85,5,6,15.0,0.1,0.0,5,70,23,3,29
2,4,25,95,2,6,15.0,0.5,0.0,2,70,24,3,29
2,6,20,95,2,6,5.0,1.5,0.0,2,80,25,4,29
3,4,25,85,2,6,15.0,0.5,0.0,2,70,24,3,30
3,4,25,85,5,6,15.0,0.5,0.0,5,70,24,3,30
3,4,25,85,5,6,15.0,0.1,0.0,5,70,23,3,29
3,4,25,95,2,6,15.0,0.5,0.0,2,70,24,3,29
3,6,20,95,2,6,5.0,1.5,0.0,2,80,25,4,29
4,4,25,85,2,6,15.0,0.5,0.0,2,70,24,3,30
4,4,25,85,5,6,15.0,0.5,0.0,5,70,24,3,30
4,4,25,85,5,6,15.0,0.1,0.0,5,70,23,3,29
4,4,25,95,2,6,15.0,0.5,0.0,2,70,24,3,29
4,6,20,95,2,6,5.0,1.5,0.0,2,80,25,4,29
5,4,25,85,2,6,15.0,0.0,0.0,2,70,24,3,30
5,4,25,85,5,6,15.0,0.0,0.0,5,70,24,3,30
5,4,25,85,5,6,15.0,0.0,0.0,5,70,23,3,29
5,4,25,95,2,6,15.0,0.0,0.0,2,70,24,3,29
5,4,20,95,2,6,5.0,0.0,0.0,2,80,25,3,29
6,4,25,85,2,6,15.0,0.5,0.0,2,70,24,3,30
6,4,25,85,5,6,15.0,0.5,0.0,5,70,24,3,30
6,4,25,85,5,6,15.0,0.1,0.0,5,70,23,3,29
6,4,25,95,2,6,15.0,0.5,0.0,2,70,24,3,29
6,6,20,95,2,6,5.0,1.5,0.0,2,80,25,4,29
7,4,25,85,2,6,15.0,0.5,0.0,2,70,24,3,30
7,4,25,85,5,6,15.0,0.5,0.0,5,70,24,3,30
7,4,25,85,5,6,15.0,0.1,0.0,5,70,23,3,29
7,4,25,95,2,6,15.0,0.5,0.0,2,70,24,3,29
7,6,20,95,2,6,5.0,1.5,0.0,2,80,25,4,29
2,4,25,85,5,6,15.0,0.5,10.0,5,70,24,3,29
2,4,25,85,5,6,15.0,0.5,5.0,5,70,23,3,28
2,5,25,90,2,6,15.0,0.5,5.0,2,70,24,3,27
2,6,20,95,2,6,5.0,1.25,50.0,2,75,25,3,27
3,4,25,85,5,6,15.0,0.5,10.0,5,70,24,3,29
3,4,25,85,5,6,15.0,0.5,5.0,5,70,23,3,28
3,5,25,90,2,6,15.0,0.5,5.0,2,70,24,3,27
3,6,20,95,2,6,5.0,1.25,50.0,2,75,25,3,27
4,4,25,85,5,6,15.0,0.5,10.0,5,70,24,3,29
4,4,25,85,5,6,15.0,0.5,5.0,5,70,23,3,28
4,5,25,90,2,6,15.0,0.5,5.0,2,70,24,3,27
4,6,20,95,2,6,5.0,1.25,50.0,2,75,25,3,27
5,4,25,85,5,6,15.0,0.5,10.0,5,70,24,3,29
5,4,25,85,5,6,15.0,0.5,5.0,5,70,23,3,28
5,4,25,90,2,6,15.0,0.5,5.0,2,70,24,3,27
5,5,20,95,2,6,5.0,0.5,20.0,2,75,24,3,29
6,4,25,85,5,6,15.0,0.5,10.0,5,70,24,3,29
6,4,25,85,5,6,15.0,0.5,5.0,5,70,23,3,28
6,4,25,90,2,6,15.0,0.5,5.0,2,70,24,3,27
6,5,20,95,2,6,5.0,0.5,20.0,2,75,24,3,29
7,4,25,85,5,6,15.0,0.5,10.0,5,70,24,3,29
7,4,25,85,5,6,15.0,0.5,5.0,5,70,23,3,28
7,4,25,90,2,6,15.0,0.5,5.0,2,70,24,3,27
7,5,20,95,2,6,5.0,0.5,20.0,2,75,24,3,29
2,5,20,85,5,6,10.0,0.5,1.0,5,70,21,3,27
2,6,20,85,2,6,10.0,0.5,5.0,2,70,20,3,26
2,5,20,95,2,3,8.0,0.5,11.0,2,80,20,3,25
3,5,20,85,5,6,10.0,0.5,3.0,5,70,21,3,27
3,5,20,85,2,6,10.0,0.5,6.0,2,70,20,3,26
3,6,20,90,2,6,5.0,1.25,7.0,2,75,21,3,24
3,6,20,90,2,6,5.0,1.25,8.0,2,75,21,3,24
3,5,20,95,2,3,8.0,0.5,9.0,2,80,20,3,25
4,5,20,85,5,6,10.0,0.5,2.0,5,70,21,3,27
4,5,20,85,2,6,10.0,0.5,5.0,2,70,20,3,26
4,6,20,90,2,6,5.0,1.25,7.0,2,75,21,3,24
4,6,20,90,2,6,5.0,1.25,8.0,2,75,21,3,24
4,5,20,95,2,3,8.0,0.5,10.0,2,80,20,3,25
5,5,20,85,5,6,10.0,0.5,2.0,5,70,22,3,27
5,5,20,85,2,6,10.0,0.5,5.0,2,70,21,3,26
5,6,20,90,2,6,5.0,1.25,6.0,2,75,22,3,24
5,5,20,90,2,6,5.0,1.25,9.0,2,75,22,3,24
5,5,20,95,2,3,8.0,0.5,18.0,2,80,21,3,25
6,5,20,85,5,6,10.0,0.5,2.0,5,70,22,3,27
6,5,20,85,2,6,10.0,0.5,5.0,2,70,21,3,26
6,6,20,90,2,6,5.0,1.25,8.0,2,75,22,3,24
6,5,20,90,2,6,5.0,1.25,10.0,2,75,22,3,24
6,5,20,95,2,3,8.0,0.5,21.0,2,80,21,3,25
7,5,20,85,5,6,10.0,0.5,2.0,5,70,22,3,27
7,5,20,85,2,6,10.0,0.5,5.0,2,70,21,3,26
7,6,20,90,2,6,5.0,1.25,10.0,2,75,22,3,24
7,5,20,90,2,6,5.0,1.25,9.0,2,75,22,3,24
7,5,20,95,2,3,8.0,0.5,20.0,2,80,21,3,25
5,5,18,95,2,6,3.0,1.25,12.0,2,75,22,3,26
5,5,18,90,2,6,3.0,1.25,5.0,2,70,23,3,28
5,5,15,85,2,6,3.0,1.5,5.0,2,65,23,4,27
5,6,15,95,2,3,3.0,1.5,20.0,2,75,23,5,25
5,6,15,95,2,3,3.0,1.5,50.0,2,80,23,5,25
6,5,18,95,2,6,3.0,1.25,12.0,2,75,22,3,26
6,5,18,90,2,6,3.0,1.25,5.0,2,70,23,3,28
6,5,15,85,2,6,3.0,1.5,5.0,2,65,23,4,27
2,5,18,95,2,6,3.0,1.25,12.0,2,75,22,3,26
2,5,18,90,2,6,3.0,1.25,5.0,2,70,23,3,28
2,5,15,85,2,6,3.0,1.5,5.0,2,65,23,4,27
3,5,18,95,2,6,3.0,1.25,12.0,2,75,22,3,26
3,5,18,90,2,6,3.0,1.25,5.0,2,70,23,3,28
3,5,15,85,2,6,3.0,1.5,5.0,2,65,23,4,27
4,5,18,95,2,6,3.0,1.25,12.0,2,75,22,3,26
4,5,18,90,2,6,3.0,1.25,5.0,2,70,23,3,28
4,5,15,85,2,6,3.0,1.5,5.0,2,65,23,4,27
7,5,18,95,2,6,3.0,1.25,12.0,2,75,22,3,26
7,5,18,90,2,6,3.0,1.25,5.0,2,70,23,3,28
7,5,15,85,2,6,3.0,1.5,5.0,2,65,23,4,27
7,6,15,95,2,3,3.0,1.5,20.0,2,75,23,5,25
7,6,15,95,2,3,3.0,1.5,50.0,2,80,23,5,25
2,5,18,90,5,6,3.0,0.5,0.0,5,70,23,3,28
2,5,18,85,1,6,3.0,0.5,0.0,1,65,21,3,27
3,5,18,90,5,6,3.0,0.5,0.0,5,70,23,3,28
3,5,18,85,1,6,3.0,0.5,0.0,1,65,21,3,27
3,5,18,90,1,3,3.0,1.25,0.0,1,75,20,3,25
4,5,18,90,5,6,3.0,0.5,0.0,5,70,23,3,28
4,5,18,85,1,6,3.0,0.5,0.0,1,65,21,3,27
4,5,18,90,1,3,3.0,1.25,0.0,1,75,20,3,25
5,5,18,90,5,6,3.0,0.5,0.0,5,70,23,3,28
5,5,18,85,1,6,3.0,0.5,0.0,1,65,21,3,27
5,5,18,90,1,3,3.0,1.25,0.0,1,75,20,3,25
6,5,18,90,5,6,3.0,0.5,0.0,5,70,23,3,28
6,5,18,85,1,6,3.0,0.5,0.0,1,65,21,3,27
6,5,18,90,1,3,3.0,1.25,0.0,1,75,20,3,25
7,5,18,90,5,6,3.0,0.5,0.0,5,70,23,3,28
7,5,18,85,1,6,3.0,0.5,0.0,1,65,21,3,27
7,5,18,90,1,3,3.0,1.25,0.0,1,75,20,3,25
2,6,18,85,1,3,3.0,1.25,0.0,1,65,21,4,27
2,5,18,90,1,3,3.0,1.25,0.0,1,75,20,3,25
2,7,18,95,5,3,3.0,1.5,0.0,5,80,19,3,24
2,7,13,95,2,2,3.0,1.5,0.0,2,80,20,4,24
2,8,12,95,2,3,3.0,2.5,0.0,2,80,20,5,24
3,6,18,85,1,3,3.0,1.25,0.0,1,65,21,4,27
3,5,18,90,1,3,3.0,1.25,0.0,1,75,20,3,25
3,7,18,95,5,3,3.0,1.5,0.0,5,80,19,3,24
3,7,13,95,2,2,3.0,1.5,0.0,2,80,20,4,24
3,8,12,95,2,3,3.0,2.5,0.0,2,80,20,5,24
4,6,18,85,1,3,3.0,1.25,0.0,1,65,21,4,27
4,5,18,90,1,3,3.0,1.25,0.0,1,75,20,3,25
4,7,18,95,5,3,3.0,1.5,0.0,5,80,19,3,24
4,7,13,95,2,2,3.0,1.5,0.0,2,80,20,4,24
4,8,12,95,2,3,3.0,2.5,0.0,2,80,20,5,24
5,6,18,85,1,3,3.0,1.25,0.0,1,65,21,4,27
5,5,18,90,1,3,3.0,1.25,0.0,1,75,20,3,25
5,7,18,95,5,3,3.0,1.5,0.0,5,80,19,3,24
5,7,13,95,2,2,3.0,1.5,0.0,2,80,20,4,24
5,8,12,95,2,3,3.0,2.5,0.0,2,80,20,5,24
6,6,18,85,1,3,3.0,1.25,0.0,1,65,21,4,27
6,5,18,90,1,3,3.0,1.25,0.0,1,75,20,3,25
6,7,18,95,5,3,3.0,1.5,0.0,5,80,19,3,24
6,7,13,95,2,2,3.0,1.5,0.0,2,80,20,4,24
4,4,18,90,1,3,3.0,1.25,12.0,1,75,20,3,25
4,6,13,95,2,3,3.0,1.5,45.0,2,80,20,4,24
5,4,18,90,1,3,3.0,1.25,15.0,1,75,20,3,25
5,4,18,95,5,3,3.0,1.25,9.0,5,80,19,3,24
6,4,18,90,1,3,3.0,1.25,18.0,1,75,20,3,25
6,4,18,95,5,3,3.0,1.25,10.0,5,80,19,3,24
7,4,18,90,1,3,3.0,1.25,21.0,1,75,20,3,25
6,8,12,95,2,3,3.0,2.5,0.0,2,80,20,5,24
7,6,18,85,1,3,3.0,1.25,0.0,1,65,21,4,27
7,5,18,90,1,3,3.0,1.25,0.0,1,75,20,3,25
7,7,18,95,5,3,3.0,1.5,0.0,5,80,19,3,24
7,7,13,95,2,2,3.0,1.5,0.0,2,80,20,4,24
7,8,12,95,2,3,3.0,2.5,0.0,2,80,20,5,24
2,4,18,90,1,3,3.0,1.25,11.0,1,75,20,3,25
2,4,18,95,5,3,3.0,1.25,20.0,5,80,19,3,24
2,6,13,95,2,3,3.0,1.5,29.0,2,80,20,4,24
2,7,12,95,2,3,3.0,2.5,45.0,2,80,20,5,24
2,5,15,90,5,5,3.0,1.5,19.0,5,75,20,3,25
3,4,18,90,1,3,3.0,1.25,12.0,1,75,20,3,25
3,4,18,95,5,3,3.0,1.25,31.0,5,80,19,3,24
7,4,18,95,5,3,3.0,1.25,13.0,5,80,19,3,24
2,8,25,95,6,3,3.0,2.5,100.0,6,80,22,6,24
2,7,18,95,2,5,8.0,1.5,20.0,2,75,22,5,25
2,5,20,85,1,5,10.0,0.5,5.0,1,60,20,3,25
3,8,25,95,6,3,3.0,2.5,100.0,6,80,22,6,24
3,7,18,95,2,5,8.0,1.5,20.0,2,75,22,5,25
3,5,20,85,1,5,10.0,0.5,5.0,1,60,20,3,25
4,8,25,95,6,3,3.0,2.5,100.0,6,80,22,6,24
4,7,18,95,2,5,8.0,1.5,20.0,2,75,22,5,25
4,5,20,85,1,5,10.0,0.5,5.0,1,60,20,3,25
5,8,18,95,6,3,3.0,2.5,60.0,6,80,23,6,25
5,8,18,95,6,3,3.0,2.5,100.0,6,80,22,6,24
5,7,18,95,2,5,5.0,1.5,30.0,2,75,22,5,25
5,4,20,85,1,5,8.0,0.5,10.0,1,60,20,3,25
5,5,18,90,1,5,10.0,0.5,5.0,1,65,19,3,24
6,8,18,95,6,3,3.0,2.5,60.0,6,80,23,6,25
6,8,18,95,6,3,3.0,2.5,100.0,6,80,22,6,24
6,7,18,95,2,5,5.0,1.5,30.0,2,75,22,5,25
6,4,20,85,1,5,8.0,0.5,10.0,1,60,20,3,25
6,5,18,90,1,5,10.0,0.5,5.0,1,65,19,3,24
7,8,18,95,6,3,3.0,2.5,60.0,6,80,23,6,25
7,8,18,95,6,3,3.0,2.5,100.0,6,80,22,6,24
7,7,18,95,2,5,5.0,1.5,30.0,2,75,22,5,25
7,4,20,85,1,5,8.0,0.5,10.0,1,60,20,3,25
7,5,18,90,1,5,10.0,0.5,5.0,1,65,19,3,24
2,5,18,95,2,3,5.0,1.25,15.0,2,80,22,3,26
2,5,18,95,5,5,5.0,1.25,1.0,5,75,22,3,26
2,5,20,90,1,5,8.0,1.25,1.0,1,75,21,3,26
2,7,18,90,1,5,6.0,2.5,5.0,1,75,21,3,25
3,5,18,95,2,3,5.0,1.25,15.0,2,80,22,3,26
3,5,18,95,5,5,5.0,1.25,1.0,5,75,22,3,26
3,5,20,90,1,5,8.0,1.25,1.0,1,75,21,3,26
3,7,18,90,1,5,6.0,2.5,5.0,1,75,21,3,25
4,5,18,95,2,3,5.0,1.25,15.0,2,80,22,3,26
4,5,18,95,5,5,5.0,1.25,1.0,5,75,22,3,26
4,5,20,90,1,5,8.0,1.25,1.0,1,75,21,3,26
4,7,18,90,1,5,6.0,2.5,5.0,1,75,21,3,25
5,5,18,95,2,3,5.0,1.25,15.0,2,80,22,3,26
5,5,18,95,5,5,5.0,1.25,1.0,5,75,22,3,26
5,5,20,90,1,5,8.0,1.25,1.0,1,75,21,3,26
5,6,18,90,1,5,6.0,1.5,5.0,1,75,21,3,25
6,5,18,95,2,3,5.0,1.25,15.0,2,80,22,3,26
6,5,18,95,5,5,5.0,1.25,1.0,5,75,22,3,26
6,5,20,90,1,5,8.0,1.25,1.0,1,75,21,3,26
6,6,18,90,1,5,6.0,1.5,5.0,1,75,21,3,25
7,5,18,95,2,3,5.0,1.25,15.0,2,80,22,3,26
7,5,18,95,5,5,5.0,1.25,1.0,5,75,22,3,26
7,5,20,90,1,5,8.0,1.25,1.0,1,75,21,3,26
7,6,18,90,1,5,6.0,1.5,5.0,1,75,21,3,25
2,5,18,95,5,5,5.0,0.5,5.0,5,80,21,3,26
2,5,20,95,1,5,8.0,0.5,2.0,1,80,20,3,26
2,6,18,90,1,5,6.0,1.25,6.0,1,75,20,3,25
3,5,18,95,5,5,5.0,0.5,3.0,5,80,21,3,26
3,5,20,95,1,5,8.0,0.5,3.0,1,80,20,3,26
3,5,18,90,1,5,6.0,0.5,6.0,1,75,20,3,25
4,5,18,95,5,5,5.0,0.5,5.0,5,80,21,3,25
4,5,20,95,1,5,8.0,0.5,2.0,1,80,20,3,25
4,5,18,90,1,5,6.0,0.5,6.0,1,75,20,3,25
5,5,18,95,5,5,5.0,0.5,5.0,5,80,21,3,26
5,5,20,95,1,5,8.0,0.5,2.0,1,80,20,3,26
5,5,18,90,1,5,6.0,0.5,6.0,1,75,20,3,25
6,5,18,95,5,5,5.0,0.5,5.0,5,80,21,3,26
6,5,20,95,1,5,8.0,0.5,2.0,1,80,20,3,26
6,5,18,90,1,5,6.0,0.5,6.0,1,75,20,3,25
7,5,18,95,5,5,5.0,0.5,5.0,5,80,21,3,26
7,5,20,95,1,5,8.0,0.5,2.0,1,80,20,3,26
7,5,18,90,1,5,6.0,0.5,6.0,1,75,20,3,25
2,4,20,95,1,5,8.0,1.25,0.0,1,80,21,3,26
2,4,20,90,1,5,8.0,1.25,0.0,1,75,20,3,25
2,4,20,95,7,5,8.0,1.25,0.0,7,75,20,3,25
2,5,20,95,1,5,8.0,1.25,0.0,1,80,22,3,27
2,6,20,85,1,7,8.0,1.5,0.0,1,60,22,4,28
3,4,20,95,1,5,8.0,1.25,0.0,1,80,21,3,26
3,5,20,90,1,5,8.0,1.25,0.0,1,75,20,3,25
3,5,20,95,7,5,8.0,1.25,0.0,7,75,20,3,25
3,4,20,95,1,5,8.0,1.25,0.0,1,80,22,3,27
3,6,20,85,1,6,8.0,1.5,0.0,1,60,22,4,28
4,3,20,95,1,5,8.0,0.5,0.0,1,80,21,2,26
4,5,20,90,1,5,8.0,1.25,0.0,1,75,20,3,25
4,5,20,95,7,5,8.0,1.25,0.0,7,75,20,3,25
4,5,20,95,1,5,8.0,1.25,0.0,1,80,22,3,27
4,6,20,85,1,6,8.0,1.5,0.0,1,60,22,4,28
5,3,20,95,1,5,8.0,0.5,0.0,1,80,21,2,26
5,4,20,90,1,5,8.0,1.25,0.0,1,75,20,3,25
5,4,20,95,7,5,8.0,1.25,0.0,7,75,20,3,25
5,3,20,95,1,5,8.0,0.5,0.0,1,80,22,2,26
6,4,20,95,1,5,8.0,1.25,0.0,1,80,21,3,26
6,4,20,90,1,5,8.0,1.25,0.0,1,75,20,3,25
6,4,20,95,7,5,8.0,1.25,0.0,7,75,20,3,25
6,4,20,95,1,5,8.0,1.25,0.0,1,80,22,3,26
7,3,20,95,1,5,8.0,0.5,0.0,1,80,21,2,26
7,4,20,90,1,5,8.0,1.25,0.0,1,75,20,3,25
7,3,20,95,7,5,8.0,0.5,0.0,7,75,20,2,25
7,3,20,95,1,5,8.0,0.5,0.0,1,80,22,2,26
2,4,20,95,1,7,8.0,0.1,0.0,1,80,20,3,25
2,4,20,95,1,7,8.0,0.1,0.0,1,75,20,3,25
2,4,20,95,1,5,8.0,0.1,0.0,1,80,21,3,26
2,5,20,90,1,8,8.0,0.5,0.0,1,75,22,3,27
2,4,20,95,1,6,8.0,0.1,0.0,1,80,21,3,26
3,4,20,95,1,7,8.0,0.1,0.0,1,80,20,3,25
3,4,20,95,1,7,8.0,0.1,0.0,1,75,20,3,25
3,4,20,95,1,5,8.0,0.1,0.0,1,80,21,3,26
3,5,20,90,1,8,8.0,0.5,0.0,1,75,22,3,27
3,4,20,95,1,6,8.0,0.1,0.0,1,80,21,3,26
4,4,20,95,1,7,8.0,0.1,0.0,1,80,20,3,25
4,4,20,95,1,7,8.0,0.1,0.0,1,75,20,3,25
4,4,20,95,1,5,8.0,0.1,0.0,1,80,21,3,26
4,5,20,90,1,8,8.0,0.5,0.0,1,75,22,3,27
4,4,20,95,1,6,8.0,0.1,0.0,1,80,21,3,26
5,4,20,95,1,7,8.0,0.1,0.0,1,80,20,3,25
5,4,20,95,1,7,8.0,0.1,0.0,1,75,20,3,25
5,4,20,95,1,5,8.0,0.1,0.0,1,80,21,3,26
5,5,20,90,1,8,8.0,0.5,0.0,1,75,22,3,27
5,4,20,95,1,6,8.0,0.1,0.0,1,80,21,3,26
6,4,20,95,1,7,8.0,0.1,0.0,1,80,20,3,25
6,4,20,95,1,7,8.0,0.1,0.0,1,75,20,3,25
6,4,20,95,1,5,8.0,0.1,0.0,1,80,21,3,26
6,5,20,90,1,8,8.0,0.5,0.0,1,75,22,3,27
6,4,20,95,1,6,8.0,0.1,0.0,1,80,21,3,26
7,4,20,95,1,7,8.0,0.1,0.0,1,80,20,3,25
7,4,20,95,1,7,8.0,0.1,0.0,1,75,20,3,25
7,4,20,95,1,5,8.0,0.1,0.0,1,80,21,3,26
7,5,20,90,1,8,8.0,0.5,0.0,1,75,22,3,27
7,4,20,95,1,6,8.0,0.1,0.0,1,80,21,3,26
3,6,20,95,1,7,8.0,1.5,5.0,1,75,20,3,25
3,5,20,95,1,5,8.0,1.25,20.0,7,80,21,3,26
3,6,20,90,1,8,8.0,1.5,5.0,1,75,22,3,27
3,6,20,95,1,6,8.0,1.5,2.0,1,80,21,3,26
3,7,16,95,1,4,5.0,2.5,30.0,1,75,20,3,24
4,6,20,95,1,7,8.0,1.5,5.0,1,75,20,3,25
4,5,20,95,1,5,8.0,1.25,20.0,7,80,21,3,26
4,5,20,90,1,8,8.0,1.25,5.0,1,75,22,3,27
4,5,20,95,1,6,8.0,1.5,2.0,1,80,21,3,26
4,6,16,95,1,4,5.0,1.5,30.0,1,75,20,3,24
5,6,20,95,1,7,8.0,1.5,5.0,1,75,20,3,25
5,5,20,95,1,5,8.0,1.25,20.0,7,80,21,3,26
5,5,20,90,1,8,8.0,1.25,5.0,1,75,22,3,27
5,5,20,95,1,6,8.0,1.5,2.0,1,80,21,3,26
5,6,16,95,1,4,5.0,1.5,30.0,1,75,20,3,24
6,6,20,95,1,7,8.0,1.5,5.0,1,75,20,3,25
6,5,20,95,1,5,8.0,1.25,20.0,7,80,21,3,26
6,5,20,90,1,8,8.0,1.25,5.0,1,75,22,3,27
6,5,20,95,1,6,8.0,1.5,2.0,1,80,21,3,26
6,6,16,95,1,4,5.0,1.5,30.0,1,75,20,3,24
2,7,20,95,1,7,8.0,2.5,5.0,1,75,20,3,25
2,5,20,95,1,5,8.0,1.25,20.0,7,80,21,3,26
2,7,20,90,1,8,8.0,1.25,5.0,1,75,22,3,27
2,7,20,95,1,6,8.0,1.5,2.0,1,80,21,3,26
2,7,16,95,1,4,5.0,2.5,30.0,1,75,20,3,24
7,6,20,95,1,7,8.0,1.5,5.0,1,75,20,3,25
7,5,20,95,1,5,8.0,1.25,20.0,7,80,21,3,26
7,5,20,90,1,8,8.0,1.25,5.0,1,75,22,3,27
7,5,20,95,1,6,8.0,1.5,2.0,1,80,21,3,26
7,6,16,95,1,4,5.0,1.5,30.0,1,75,20,3,24
2,4,20,95,1,6,8.0,0.5,0.0,1,75,21,3,26
2,4,20,95,1,6,8.0,1.25,0.0,1,75,21,3,26
2,4,20,95,1,6,8.0,1.5,0.0,1,80,21,3,25
2,4,16,95,5,6,5.0,0.1,0.0,5,85,20,3,24
3,4,20,95,1,6,8.0,0.5,0.0,1,75,21,3,26
3,4,20,95,1,6,8.0,1.25,0.0,1,75,21,3,26
3,4,20,95,1,6,8.0,1.5,0.0,1,80,21,3,25
3,4,16,95,5,6,5.0,0.1,0.0,5,85,20,3,24
4,4,20,95,1,6,8.0,0.5,0.0,1,75,21,3,26
